,Building,Class,Actual_Enrl,Latitude,Longitude,Days,Day_start_M,Day_end_M,Day_start_T,Day_end_T,Day_start_W,Day_end_W,Day_start_R,Day_end_R,Day_start_F,Day_end_F,Day_start_S,Day_end_S,Day_start_U,Day_end_U
1995,LH,LING 535,0,680747.560767,7642413.45873,MWF,2016-09-26 11:30:00,2016-09-26 12:35:00,na,na,2016-09-28 11:30:00,2016-09-28 12:35:00,na,na,2016-09-30 11:30:00,2016-09-30 12:35:00,na,na,na,na
1996,LH,PSY 321,28,680747.560767,7642413.45873,MWF,2016-09-26 12:45:00,2016-09-26 13:50:00,na,na,2016-09-28 12:45:00,2016-09-28 13:50:00,na,na,2016-09-30 12:45:00,2016-09-30 13:50:00,na,na,na,na
1997,LH,UPA 335,13,680747.560767,7642413.45873,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
1998,LH,USP 301,28,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 17:50:00,na,na,2016-09-28 16:00:00,2016-09-28 17:50:00,na,na,na,na,na,na,na,na
1999,LH,HON 202,26,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2000,LH,WS 375U,27,680747.560767,7642413.45873,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2001,LH,ESM 465,11,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2002,LH,ESM 565,3,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2003,LH,MTH 441,15,680747.560767,7642413.45873,TR,na,na,2016-09-27 17:15:00,2016-09-27 18:30:00,na,na,2016-09-29 17:15:00,2016-09-29 18:30:00,na,na,na,na,na,na
2004,LH,MTH 541,12,680747.560767,7642413.45873,TR,na,na,2016-09-27 17:15:00,2016-09-27 18:30:00,na,na,2016-09-29 17:15:00,2016-09-29 18:30:00,na,na,na,na,na,na
2005,LH,PE 105,28,680747.560767,7642413.45873,MW,2016-09-26 08:00:00,2016-09-26 08:50:00,na,na,2016-09-28 08:00:00,2016-09-28 08:50:00,na,na,na,na,na,na,na,na
2006,LH,PE 105,29,680747.560767,7642413.45873,MW,2016-09-26 09:00:00,2016-09-26 09:50:00,na,na,2016-09-28 09:00:00,2016-09-28 09:50:00,na,na,na,na,na,na,na,na
2007,LH,D 196,12,680747.560767,7642413.45873,MW,2016-09-26 10:00:00,2016-09-26 11:50:00,na,na,2016-09-28 10:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
2008,LH,D 396,7,680747.560767,7642413.45873,MW,2016-09-26 10:00:00,2016-09-26 11:50:00,na,na,2016-09-28 10:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
2009,LH,TA 144,16,680747.560767,7642413.45873,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
2010,LH,PE 136,16,680747.560767,7642413.45873,M,2016-09-26 19:00:00,2016-09-26 20:40:00,na,na,na,na,na,na,na,na,na,na,na,na
2011,LH,PE 135,22,680747.560767,7642413.45873,TR,na,na,2016-09-27 08:00:00,2016-09-27 08:50:00,na,na,2016-09-29 08:00:00,2016-09-29 08:50:00,na,na,na,na,na,na
2012,LH,D 193,15,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2013,LH,D 393,5,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2014,LH,D 350,16,680747.560767,7642413.45873,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2015,LH,TA 147,12,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2016,LH,PE 105,31,680747.560767,7642413.45873,F,na,na,na,na,na,na,na,na,2016-09-30 08:00:00,2016-09-30 09:40:00,na,na,na,na
2020,LH,CS 105,10,680747.560767,7642413.45873,MW,2016-09-26 08:15:00,2016-09-26 10:05:00,na,na,2016-09-28 08:15:00,2016-09-28 10:05:00,na,na,na,na,na,na,na,na
2021,LH,BST 203,26,680747.560767,7642413.45873,MWF,2016-09-26 10:15:00,2016-09-26 11:20:00,na,na,2016-09-28 10:15:00,2016-09-28 11:20:00,na,na,2016-09-30 10:15:00,2016-09-30 11:20:00,na,na,na,na
2022,LH,COMM 410,24,680747.560767,7642413.45873,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
2023,LH,COMM 510,4,680747.560767,7642413.45873,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
2024,LH,CFS 312U,42,680747.560767,7642413.45873,MW,2016-09-26 16:40:00,2016-09-26 18:30:00,na,na,2016-09-28 16:40:00,2016-09-28 18:30:00,na,na,na,na,na,na,na,na
2025,LH,MTH 070,34,680747.560767,7642413.45873,TR,na,na,2016-09-27 08:00:00,2016-09-27 09:50:00,na,na,2016-09-29 08:00:00,2016-09-29 09:50:00,na,na,na,na,na,na
2026,LH,SW 301U,37,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2027,LH,INTL 452,17,680747.560767,7642413.45873,T,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,na,na,na,na,na,na,na,na
2028,LH,PS 452,13,680747.560767,7642413.45873,T,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,na,na,na,na,na,na,na,na
2029,LH,PHL 330U,20,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2030,LH,STAT 244,34,680747.560767,7642413.45873,TR,na,na,2016-09-27 16:40:00,2016-09-27 18:30:00,na,na,2016-09-29 16:40:00,2016-09-29 18:30:00,na,na,na,na,na,na
2031,LH,PA 514,13,680747.560767,7642413.45873,T,na,na,2016-09-27 18:40:00,2016-09-27 21:20:00,na,na,na,na,na,na,na,na,na,na
2032,LH,CH 384,8,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 11:30:00,2016-09-28 13:20:00,na,na,na,na,na,na,na,na
2033,LH,MUED 333,13,680747.560767,7642413.45873,MW,2016-09-26 11:15:00,2016-09-26 12:30:00,na,na,2016-09-28 11:15:00,2016-09-28 12:30:00,na,na,na,na,na,na,na,na
2034,LH,MUS 196,4,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 16:50:00,na,na,2016-09-28 16:00:00,2016-09-28 16:50:00,na,na,na,na,na,na,na,na
2035,LH,MUS 396,3,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 16:50:00,na,na,2016-09-28 16:00:00,2016-09-28 16:50:00,na,na,na,na,na,na,na,na
2036,LH,MUS 596,2,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 16:50:00,na,na,2016-09-28 16:00:00,2016-09-28 16:50:00,na,na,na,na,na,na,na,na
2037,LH,MUS 197,20,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:20:00,na,na,2016-09-29 14:00:00,2016-09-29 15:20:00,na,na,na,na,na,na
2038,LH,MUS 197,31,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:20:00,na,na,2016-09-29 14:00:00,2016-09-29 15:20:00,na,na,na,na,na,na
2039,LH,MUS 397,14,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:20:00,na,na,2016-09-29 14:00:00,2016-09-29 15:20:00,na,na,na,na,na,na
2040,LH,MUS 397,19,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:20:00,na,na,2016-09-29 14:00:00,2016-09-29 15:20:00,na,na,na,na,na,na
2041,LH,MUS 597,0,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:20:00,na,na,2016-09-29 14:00:00,2016-09-29 15:20:00,na,na,na,na,na,na
2042,LH,MUS 597,2,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:20:00,na,na,2016-09-29 14:00:00,2016-09-29 15:20:00,na,na,na,na,na,na
2043,LH,MUS 191,28,680747.560767,7642413.45873,T,na,na,2016-09-27 16:00:00,2016-09-27 18:00:00,na,na,na,na,na,na,na,na,na,na
2044,LH,TA 121,19,680747.560767,7642413.45873,MW,2016-09-26 10:00:00,2016-09-26 11:50:00,na,na,2016-09-28 10:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
2045,LH,FILM 360,19,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 18:00:00,2016-09-28 21:35:00,na,na,na,na,na,na,na,na
2046,LH,FILM 360,10,680747.560767,7642413.45873,F,na,na,na,na,na,na,na,na,2016-09-30 10:00:00,2016-09-30 13:35:00,na,na,na,na
2047,LH,MUS 111,19,680747.560767,7642413.45873,MWF,2016-09-26 11:30:00,2016-09-26 12:20:00,na,na,2016-09-28 11:30:00,2016-09-28 12:20:00,na,na,2016-09-30 11:30:00,2016-09-30 12:20:00,na,na,na,na
2048,LH,MUS 101,17,680747.560767,7642413.45873,MWF,2016-09-26 12:45:00,2016-09-26 13:50:00,na,na,2016-09-28 12:45:00,2016-09-28 13:50:00,na,na,2016-09-30 12:45:00,2016-09-30 13:50:00,na,na,na,na
2049,LH,MUS 114,16,680747.560767,7642413.45873,TR,na,na,2016-09-27 09:00:00,2016-09-27 09:50:00,na,na,2016-09-29 09:00:00,2016-09-29 09:50:00,na,na,na,na,na,na
2050,LH,MUS 301U,9,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2051,LH,MUS 187,6,680747.560767,7642413.45873,MW,2016-09-26 09:00:00,2016-09-26 09:50:00,na,na,2016-09-28 09:00:00,2016-09-28 09:50:00,na,na,na,na,na,na,na,na
2052,LH,MUS 320,20,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:30:00,2016-09-27 11:45:00,na,na,2016-09-29 10:30:00,2016-09-29 11:45:00,na,na,na,na,na,na
2053,LH,MUS 474,13,680747.560767,7642413.45873,MW,2016-09-26 10:15:00,2016-09-26 11:05:00,na,na,2016-09-28 10:15:00,2016-09-28 11:05:00,na,na,na,na,na,na,na,na
2054,LH,MUS 574,1,680747.560767,7642413.45873,MW,2016-09-26 10:15:00,2016-09-26 11:05:00,na,na,2016-09-28 10:15:00,2016-09-28 11:05:00,na,na,na,na,na,na,na,na
2055,LH,MUS 174,20,680747.560767,7642413.45873,TR,na,na,2016-09-27 08:30:00,2016-09-27 09:50:00,na,na,2016-09-29 08:30:00,2016-09-29 09:50:00,na,na,na,na,na,na
2056,LH,MUS 399,3,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:30:00,2016-09-27 11:45:00,na,na,2016-09-29 10:30:00,2016-09-29 11:45:00,na,na,na,na,na,na
2057,LH,TA 347,5,680747.560767,7642413.45873,MTWR,2016-09-26 19:00:00,2016-09-26 22:00:00,2016-09-27 19:00:00,2016-09-27 22:00:00,2016-09-28 19:00:00,2016-09-28 22:00:00,2016-09-29 19:00:00,2016-09-29 22:00:00,na,na,na,na,na,na
2058,LH,TA 454,14,680747.560767,7642413.45873,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2059,LH,TA 554,1,680747.560767,7642413.45873,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2060,LH,FILM 131,49,680747.560767,7642413.45873,MW,2016-09-26 12:00:00,2016-09-26 13:50:00,na,na,2016-09-28 12:00:00,2016-09-28 13:50:00,na,na,na,na,na,na,na,na
2061,LH,FILM 370U,23,680747.560767,7642413.45873,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
2062,LH,FILM 381,30,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 17:50:00,na,na,2016-09-28 16:00:00,2016-09-28 17:50:00,na,na,na,na,na,na,na,na
2063,LH,FILM 382,20,680747.560767,7642413.45873,M,2016-09-26 18:00:00,2016-09-26 21:35:00,na,na,na,na,na,na,na,na,na,na,na,na
2064,LH,FILM 383,35,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2065,LH,FILM 131,51,680747.560767,7642413.45873,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2066,LH,FILM 131,50,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2067,LH,FILM 280,21,680747.560767,7642413.45873,T,na,na,2016-09-27 18:00:00,2016-09-27 21:35:00,na,na,na,na,na,na,na,na,na,na
2068,LH,FILM 370U,48,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 18:00:00,2016-09-28 21:35:00,na,na,na,na,na,na,na,na
2069,LH,FILM 382L,20,680747.560767,7642413.45873,R,na,na,na,na,na,na,2016-09-29 18:00:00,2016-09-29 21:35:00,na,na,na,na,na,na
2070,LH,FILM 381L,30,680747.560767,7642413.45873,F,na,na,na,na,na,na,na,na,2016-09-30 10:00:00,2016-09-30 13:00:00,na,na,na,na
2071,LH,FILM 383L,33,680747.560767,7642413.45873,F,na,na,na,na,na,na,na,na,2016-09-30 13:15:00,2016-09-30 16:15:00,na,na,na,na
2072,LH,MUED 484,17,680747.560767,7642413.45873,MWF,2016-09-26 08:00:00,2016-09-26 08:50:00,na,na,2016-09-28 08:00:00,2016-09-28 08:50:00,na,na,2016-09-30 08:00:00,2016-09-30 08:50:00,na,na,na,na
2073,LH,MUED 584,2,680747.560767,7642413.45873,MWF,2016-09-26 08:00:00,2016-09-26 08:50:00,na,na,2016-09-28 08:00:00,2016-09-28 08:50:00,na,na,2016-09-30 08:00:00,2016-09-30 08:50:00,na,na,na,na
2074,LH,MUS 481,12,680747.560767,7642413.45873,MW,2016-09-26 10:00:00,2016-09-26 11:30:00,na,na,2016-09-28 10:00:00,2016-09-28 11:30:00,na,na,na,na,na,na,na,na
2075,LH,MUS 581,9,680747.560767,7642413.45873,MW,2016-09-26 10:00:00,2016-09-26 11:30:00,na,na,2016-09-28 10:00:00,2016-09-28 11:30:00,na,na,na,na,na,na,na,na
2076,LH,MUS 204,12,680747.560767,7642413.45873,MW,2016-09-26 12:45:00,2016-09-26 13:50:00,na,na,2016-09-28 12:45:00,2016-09-28 13:50:00,na,na,na,na,na,na,na,na
2077,LH,MUED 340,9,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:15:00,na,na,2016-09-29 10:00:00,2016-09-29 11:15:00,na,na,na,na,na,na
2078,LH,MUS 191,11,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:15:00,na,na,2016-09-29 14:00:00,2016-09-29 15:15:00,na,na,na,na,na,na
2079,LH,MUS 381,16,680747.560767,7642413.45873,R,na,na,na,na,na,na,2016-09-29 18:00:00,2016-09-29 21:40:00,na,na,na,na,na,na
2080,LH,MUS 427,12,680747.560767,7642413.45873,TR,na,na,2016-09-27 16:00:00,2016-09-27 18:00:00,na,na,2016-09-29 16:00:00,2016-09-29 18:00:00,na,na,na,na,na,na
2081,LH,MUS 527,1,680747.560767,7642413.45873,TR,na,na,2016-09-27 16:00:00,2016-09-27 18:00:00,na,na,2016-09-29 16:00:00,2016-09-29 18:00:00,na,na,na,na,na,na
2092,LH,SOC 397,57,680747.560767,7642413.45873,MW,2016-09-26 08:15:00,2016-09-26 10:05:00,na,na,2016-09-28 08:15:00,2016-09-28 10:05:00,na,na,na,na,na,na,na,na
2093,LH,HST 362U,20,680747.560767,7642413.45873,MW,2016-09-26 10:15:00,2016-09-26 11:20:00,na,na,2016-09-28 10:15:00,2016-09-28 11:20:00,na,na,na,na,na,na,na,na
2094,LH,INTL 362U,30,680747.560767,7642413.45873,MW,2016-09-26 10:15:00,2016-09-26 11:20:00,na,na,2016-09-28 10:15:00,2016-09-28 11:20:00,na,na,na,na,na,na,na,na
2095,LH,HST 201,48,680747.560767,7642413.45873,MW,2016-09-26 11:30:00,2016-09-26 12:35:00,na,na,2016-09-28 11:30:00,2016-09-28 12:35:00,na,na,na,na,na,na,na,na
2096,LH,BA 101,62,680747.560767,7642413.45873,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
2097,LH,BA 303,41,680747.560767,7642413.45873,M,2016-09-26 17:40:00,2016-09-26 21:20:00,na,na,na,na,na,na,na,na,na,na,na,na
2098,LH,BA 101,59,680747.560767,7642413.45873,TR,na,na,2016-09-27 08:00:00,2016-09-27 09:50:00,na,na,2016-09-29 08:00:00,2016-09-29 09:50:00,na,na,na,na,na,na
2099,LH,SPHR 372U,48,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2100,LH,BA 101,61,680747.560767,7642413.45873,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2101,LH,ESM 230,55,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2102,LH,BA 339L,46,680747.560767,7642413.45873,T,na,na,2016-09-27 17:30:00,2016-09-27 20:20:00,na,na,na,na,na,na,na,na,na,na
2103,LH,BA 326U,59,680747.560767,7642413.45873,R,na,na,na,na,na,na,2016-09-29 17:40:00,2016-09-29 21:20:00,na,na,na,na,na,na
2104,LH,ACTG 512,35,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 17:40:00,2016-09-28 21:20:00,na,na,na,na,na,na,na,na
2107,LH,MUS 194,6,680747.560767,7642413.45873,MW,2016-09-26 13:00:00,2016-09-26 14:50:00,na,na,2016-09-28 13:00:00,2016-09-28 14:50:00,na,na,na,na,na,na,na,na
2108,LH,MUS 394,5,680747.560767,7642413.45873,MW,2016-09-26 13:00:00,2016-09-26 14:50:00,na,na,2016-09-28 13:00:00,2016-09-28 14:50:00,na,na,na,na,na,na,na,na
2109,LH,MUS 594,1,680747.560767,7642413.45873,MW,2016-09-26 13:00:00,2016-09-26 14:50:00,na,na,2016-09-28 13:00:00,2016-09-28 14:50:00,na,na,na,na,na,na,na,na
2110,LH,MUS 481,1,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:30:00,na,na,2016-09-29 10:00:00,2016-09-29 11:30:00,na,na,na,na,na,na
2111,LH,MUS 581,1,680747.560767,7642413.45873,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:30:00,na,na,2016-09-29 10:00:00,2016-09-29 11:30:00,na,na,na,na,na,na
2112,LH,PE 161,11,680747.560767,7642413.45873,MW,2016-09-26 17:00:00,2016-09-26 17:50:00,na,na,2016-09-28 17:00:00,2016-09-28 17:50:00,na,na,na,na,na,na,na,na
2113,LH,PE 164,10,680747.560767,7642413.45873,MW,2016-09-26 18:00:00,2016-09-26 18:50:00,na,na,2016-09-28 18:00:00,2016-09-28 18:50:00,na,na,na,na,na,na,na,na
2114,LH,PE 105,28,680747.560767,7642413.45873,TR,na,na,2016-09-27 15:00:00,2016-09-27 15:50:00,na,na,2016-09-29 15:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
2115,LH,PE 162,11,680747.560767,7642413.45873,TR,na,na,2016-09-27 16:00:00,2016-09-27 16:50:00,na,na,2016-09-29 16:00:00,2016-09-29 16:50:00,na,na,na,na,na,na
2116,LH,PE 105,15,680747.560767,7642413.45873,TR,na,na,2016-09-27 17:00:00,2016-09-27 17:50:00,na,na,2016-09-29 17:00:00,2016-09-29 17:50:00,na,na,na,na,na,na
2117,LH,PE 101,28,680747.560767,7642413.45873,TR,na,na,2016-09-27 18:00:00,2016-09-27 18:50:00,na,na,2016-09-29 18:00:00,2016-09-29 18:50:00,na,na,na,na,na,na
2118,LH,PE 105,18,680747.560767,7642413.45873,T,na,na,2016-09-27 19:00:00,2016-09-27 20:40:00,na,na,na,na,na,na,na,na,na,na
2119,LH,PE 103,33,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 19:00:00,2016-09-28 20:40:00,na,na,na,na,na,na,na,na
2120,LH,PE 105,17,680747.560767,7642413.45873,F,na,na,na,na,na,na,na,na,2016-09-30 16:00:00,2016-09-30 17:40:00,na,na,na,na
2121,LH,MUED 335,18,680747.560767,7642413.45873,MWF,2016-09-26 09:00:00,2016-09-26 10:05:00,na,na,2016-09-28 09:00:00,2016-09-28 10:05:00,na,na,2016-09-30 09:00:00,2016-09-30 10:05:00,na,na,na,na
2122,LH,MUS 198,13,680747.560767,7642413.45873,MWF,2016-09-26 14:00:00,2016-09-26 14:50:00,na,na,2016-09-28 14:00:00,2016-09-28 14:50:00,na,na,2016-09-30 14:00:00,2016-09-30 14:50:00,na,na,na,na
2123,LH,MUS 398,6,680747.560767,7642413.45873,MWF,2016-09-26 14:00:00,2016-09-26 14:50:00,na,na,2016-09-28 14:00:00,2016-09-28 14:50:00,na,na,2016-09-30 14:00:00,2016-09-30 14:50:00,na,na,na,na
2124,LH,MUS 598,1,680747.560767,7642413.45873,MWF,2016-09-26 14:00:00,2016-09-26 14:50:00,na,na,2016-09-28 14:00:00,2016-09-28 14:50:00,na,na,2016-09-30 14:00:00,2016-09-30 14:50:00,na,na,na,na
2125,LH,MUS 195,22,680747.560767,7642413.45873,MW,2016-09-26 15:15:00,2016-09-26 16:45:00,na,na,2016-09-28 15:15:00,2016-09-28 16:45:00,na,na,na,na,na,na,na,na
2126,LH,MUS 395,2,680747.560767,7642413.45873,MW,2016-09-26 15:15:00,2016-09-26 16:45:00,na,na,2016-09-28 15:15:00,2016-09-28 16:45:00,na,na,na,na,na,na,na,na
2127,LH,MUS 595,2,680747.560767,7642413.45873,MW,2016-09-26 15:15:00,2016-09-26 16:45:00,na,na,2016-09-28 15:15:00,2016-09-28 16:45:00,na,na,na,na,na,na,na,na
2128,LH,MUS 194,1,680747.560767,7642413.45873,M,2016-09-26 17:15:00,2016-09-26 19:15:00,na,na,na,na,na,na,na,na,na,na,na,na
2129,LH,MUS 394,1,680747.560767,7642413.45873,M,2016-09-26 17:15:00,2016-09-26 19:15:00,na,na,na,na,na,na,na,na,na,na,na,na
2130,LH,MUS 594,1,680747.560767,7642413.45873,M,2016-09-26 17:15:00,2016-09-26 19:15:00,na,na,na,na,na,na,na,na,na,na,na,na
2131,LH,MUS 471,6,680747.560767,7642413.45873,TR,na,na,2016-09-27 11:00:00,2016-09-27 11:50:00,na,na,2016-09-29 11:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2132,LH,MUS 571,2,680747.560767,7642413.45873,TR,na,na,2016-09-27 11:00:00,2016-09-27 11:50:00,na,na,2016-09-29 11:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
2133,LH,MUS 271,7,680747.560767,7642413.45873,TR,na,na,2016-09-27 13:00:00,2016-09-27 13:50:00,na,na,2016-09-29 13:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
2134,LH,MUS 195,15,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 16:00:00,na,na,2016-09-29 14:00:00,2016-09-29 16:00:00,na,na,na,na,na,na
2135,LH,MUS 395,13,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 16:00:00,na,na,2016-09-29 14:00:00,2016-09-29 16:00:00,na,na,na,na,na,na
2136,LH,MUS 595,2,680747.560767,7642413.45873,TR,na,na,2016-09-27 14:00:00,2016-09-27 16:00:00,na,na,2016-09-29 14:00:00,2016-09-29 16:00:00,na,na,na,na,na,na
2137,LH,MUS 194,5,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 19:00:00,2016-09-28 20:50:00,na,na,na,na,na,na,na,na
2138,LH,MUS 394,1,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 19:00:00,2016-09-28 20:50:00,na,na,na,na,na,na,na,na
2139,LH,MUS 594,0,680747.560767,7642413.45873,W,na,na,na,na,2016-09-28 19:00:00,2016-09-28 20:50:00,na,na,na,na,na,na,na,na
2140,LH,MUS 194,1,680747.560767,7642413.45873,R,na,na,na,na,na,na,2016-09-29 18:30:00,2016-09-29 20:30:00,na,na,na,na,na,na
2141,LH,MUS 394,5,680747.560767,7642413.45873,R,na,na,na,na,na,na,2016-09-29 18:30:00,2016-09-29 20:30:00,na,na,na,na,na,na
2142,LH,MUS 594,2,680747.560767,7642413.45873,R,na,na,na,na,na,na,2016-09-29 18:30:00,2016-09-29 20:30:00,na,na,na,na,na,na
2143,LH,MUS 198,8,680747.560767,7642413.45873,MWF,2016-09-26 15:00:00,2016-09-26 15:50:00,na,na,2016-09-28 15:00:00,2016-09-28 15:50:00,na,na,2016-09-30 15:00:00,2016-09-30 15:50:00,na,na,na,na
2144,LH,MUS 398,2,680747.560767,7642413.45873,MWF,2016-09-26 15:00:00,2016-09-26 15:50:00,na,na,2016-09-28 15:00:00,2016-09-28 15:50:00,na,na,2016-09-30 15:00:00,2016-09-30 15:50:00,na,na,na,na
2145,LH,MUS 598,0,680747.560767,7642413.45873,MWF,2016-09-26 15:00:00,2016-09-26 15:50:00,na,na,2016-09-28 15:00:00,2016-09-28 15:50:00,na,na,2016-09-30 15:00:00,2016-09-30 15:50:00,na,na,na,na
2146,LH,MUS 198,9,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 17:15:00,na,na,2016-09-28 16:00:00,2016-09-28 17:15:00,na,na,na,na,na,na,na,na
2147,LH,MUS 398,7,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 17:15:00,na,na,2016-09-28 16:00:00,2016-09-28 17:15:00,na,na,na,na,na,na,na,na
2148,LH,MUS 598,0,680747.560767,7642413.45873,MW,2016-09-26 16:00:00,2016-09-26 17:15:00,na,na,2016-09-28 16:00:00,2016-09-28 17:15:00,na,na,na,na,na,na,na,na
